epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,train/heat_loss,train/seed_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,val/heat_loss,val/seed_loss,lr/pg0,lr/pg1,lr/pg2
90,572.003,2.67551,4.06158,3.60531,2.46749,0,0,0,0.66452,0.02988,0.02916,0.00806,0.64779,0.03362,0.01905,0.0049,2.64793,3.95905,3.25973,2.4722,0,0,0,0.000710674,0.000710674,0.000710674
91,578.283,2.65048,4.05764,3.49931,2.43836,0,0,0,0.66943,0.04167,0.0277,0.00718,0.64236,0.02643,0.01482,0.0038,2.55271,3.94532,3.17446,2.42127,0,0,0,0.000709299,0.000709299,0.000709299
92,584.751,2.61423,4.0434,3.43271,2.38713,0,0,0,0.65158,0.03001,0.05397,0.01323,0.65111,0.02494,0.04144,0.0157,2.60552,3.9549,3.27902,2.45962,0,0,0,0.000707925,0.000707925,0.000707925
93,591.073,2.65385,4.02506,3.35754,2.39412,0,0,0,0.52568,0.05246,0.02175,0.00587,0.51659,0.03546,0.01256,0.00403,2.56403,3.96338,3.29621,2.45692,0,0,0,0.000706551,0.000706551,0.000706551
94,597.4,2.6034,4.05123,3.48056,2.44308,0,0,0,0.55061,0.04387,0.03766,0.01016,0.5392,0.03291,0.02072,0.00593,2.59636,3.9179,3.15628,2.44312,0,0,0,0.000705176,0.000705176,0.000705176
95,603.602,2.61963,4.03477,3.43358,2.45484,0,0,0,0.57641,0.0444,0.03273,0.0102,0.53243,0.02818,0.02738,0.00634,2.58274,3.93643,3.20205,2.45973,0,0,0,0.000703802,0.000703802,0.000703802
96,609.75,2.58728,4.01053,3.44733,2.46962,0,0,0,0.6719,0.0486,0.04013,0.01188,0.61916,0.03584,0.0167,0.00563,2.59421,3.94726,3.13869,2.46299,0,0,0,0.000702427,0.000702427,0.000702427
97,616.002,2.56803,3.95211,3.48673,2.44737,0,0,0,0.62767,0.0514,0.0505,0.01426,0.6111,0.03803,0.01873,0.0053,2.55484,3.96234,3.12193,2.41338,0,0,0,0.000701053,0.000701053,0.000701053
98,622.106,2.5952,4.01727,3.43194,2.40224,0,0,0,0.66055,0.05202,0.04264,0.01146,0.65161,0.033,0.01864,0.00442,2.56972,3.92523,3.13977,2.42272,0,0,0,0.000699678,0.000699678,0.000699678
99,628.411,2.58028,3.91594,3.48531,2.42847,0,0,0,0.53049,0.03893,0.02826,0.00948,0.52277,0.0243,0.0078,0.00185,2.5898,3.93672,3.15866,2.4442,0,0,0,0.000698304,0.000698304,0.000698304
100,634.654,2.6364,4.06877,3.31456,2.36693,0,0,0,0.57013,0.04271,0.03321,0.01027,0.52695,0.03446,0.01365,0.00321,2.5446,3.94888,3.10356,2.39963,0,0,0,0.000696929,0.000696929,0.000696929
101,641.084,2.67791,4.00777,3.3804,2.37231,0,0,0,0.56409,0.04958,0.06395,0.01937,0.52261,0.0454,0.04563,0.00688,2.52101,3.92513,3.06699,2.38711,0,0,0,0.000695555,0.000695555,0.000695555
102,647.327,2.61517,4.00132,3.33102,2.34854,0,0,0,0.57487,0.06836,0.08038,0.02609,0.55291,0.04001,0.04565,0.01587,2.47251,3.91373,3.0677,2.40456,0,0,0,0.000694181,0.000694181,0.000694181
103,653.606,2.59038,4.00486,3.337,2.3513,0,0,0,0.68134,0.04934,0.05452,0.01409,0.64629,0.04515,0.02384,0.00605,2.50336,3.91627,3.19276,2.38518,0,0,0,0.000692806,0.000692806,0.000692806
104,659.758,2.57993,3.98378,3.36754,2.35352,0,0,0,0.57983,0.07979,0.06552,0.02381,0.55704,0.05479,0.03708,0.00911,2.51147,3.87245,3.07501,2.39012,0,0,0,0.000691432,0.000691432,0.000691432
105,665.91,2.58695,4.05941,3.44083,2.37881,0,0,0,0.59453,0.05118,0.08387,0.02643,0.54956,0.03634,0.057,0.01726,2.47774,3.88226,3.09734,2.39789,0,0,0,0.000690057,0.000690057,0.000690057
106,672.169,2.5556,3.95256,3.38823,2.34855,0,0,0,0.68995,0.05952,0.07957,0.02646,0.59423,0.04387,0.04509,0.0148,2.44743,3.85534,2.98792,2.3635,0,0,0,0.000688683,0.000688683,0.000688683
107,678.48,2.56504,3.94543,3.33362,2.32004,0,0,0,0.63327,0.06413,0.09002,0.02573,0.52928,0.03944,0.05402,0.01787,2.4604,3.84675,2.96702,2.36769,0,0,0,0.000687308,0.000687308,0.000687308
108,684.689,2.54333,3.96993,3.24244,2.27639,0,0,0,0.62442,0.07608,0.08034,0.01967,0.52633,0.04524,0.04688,0.01336,2.49533,3.86332,2.99226,2.34888,0,0,0,0.000685934,0.000685934,0.000685934
109,691.012,2.54598,3.96077,3.26901,2.34367,0,0,0,0.42439,0.09246,0.0724,0.0227,0.41149,0.06252,0.04951,0.01408,2.47496,3.84518,2.99442,2.31896,0,0,0,0.000684559,0.000684559,0.000684559
110,697.379,2.53636,3.91529,3.29376,2.30488,0,0,0,0.56404,0.09001,0.0786,0.02938,0.53698,0.05911,0.05316,0.01794,2.44793,3.86585,3.0826,2.28867,0,0,0,0.000683185,0.000683185,0.000683185
111,703.686,2.58383,4.00888,3.17718,2.23608,0,0,0,0.58955,0.09405,0.05608,0.02044,0.5463,0.04444,0.03311,0.00852,2.4828,3.85543,2.99323,2.32445,0,0,0,0.00068181,0.00068181,0.00068181
112,709.971,2.54265,3.95674,3.27614,2.34521,0,0,0,0.67488,0.09767,0.11102,0.03663,0.58158,0.06557,0.07892,0.02543,2.46038,3.82875,2.91914,2.32168,0,0,0,0.000680436,0.000680436,0.000680436
113,716.283,2.54287,3.99991,3.22136,2.29065,0,0,0,0.67005,0.09977,0.10305,0.03818,0.56927,0.06094,0.06735,0.02404,2.49658,3.83132,2.95273,2.32913,0,0,0,0.000679062,0.000679062,0.000679062
